ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,is_long_resolution
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,78,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,11,4,False,83,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,82,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,84,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,84,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,75,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,11,4,False,75,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,Ajout de droit d’accès à une BAL partagée,,10,4,False,108,False
Demande,,,Demande de service,Application métier,Ringover,GRENOBLE,TEXA,Demande de paramétrage,,10,4,False,37,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,78,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,75,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,76,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,82,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,74,False
Demande,,,Demande de service,Logiciel Bureautique,Windows,,STELLIANT,Accés Répertoire partagé,,10,4,False,0,True
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,4,False,81,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,9,4,False,82,False
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,9,4,False,40,False
Demande,,,Demande de service,Logiciel Bureautique,Windows,MONTPELLIER,EURISK,Création compte,,9,4,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Windows,Vitrolles,GMC,Création compte,,9,4,False,0,False
Demande,,,Demande de service,Matériel,Equipements Expert,,GMC,Télémètre,,18,3,False,127,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,BORDEAUX,TEXA,Messagerie - Message d'absence,,18,3,False,92,False
Demande,,,Demande de service,Application métier,EXPENSYA,METZ,CLE,Demande d'accès,,17,3,False,37,True
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,16,3,False,77,False
Demande,,,Demande de service,Application métier,MICROSOFT DYNAMICS AX,LE MANS,TEXA,Demande de paramétrage,,16,3,False,165,False
Demande,,,Demande de service,Application métier,Ringover,GRENOBLE,TEXA,Ringover,,15,3,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Windows,,TEXA,Création compte,,15,3,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,VALENCE,CLE EXPERTISES,Délégation de messagerie,,15,3,False,558,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,False
Demande,,,Demande de service,Application métier,SALESFORCE,,STELLIANT,SALESFORCE,,14,3,False,0,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Demande d'accès,,14,3,False,183,False
Demande,,,Demande de service,Application métier,SINERGIE,,GMC,SINERGIE,,14,3,False,90,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,METZ,CLE,Ajout de droit d’accès à une BAL partagée,,14,3,False,399,False
Demande,,,Demande de service,Autres,,TOULON,CLE,Autres,,13,3,False,368,False
Demande,,,Demande de service,Logiciel Bureautique,,,GMC,Logiciel Bureautique,,11,3,False,37,False
Demande,,,Demande de service,Autres,,,INQUEST,Autres,,10,3,False,120,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Modification Liste de Diffusion,,10,3,False,219,True
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,3,False,99,False
Demande,,,Demande de service,Matériel,Téléphonie,LE MANS,TEXA,Remplacement de mon téléphone mobile,,8,3,False,66,True
Demande,,,Demande de service,Autres,,,EURISK,Autres,,20,2,False,174,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA,Ajout de droit d’accès à une BAL partagée,,18,2,False,133,False
Demande,,,Demande de service,Matériel,Informatique,TOULON,TEXA,Souris ergonomique,,18,2,False,149,False
Demande,,,Demande de service,Logiciel Bureautique,Windows,VALENCE,CLE EXPERTISES,Création compte,,17,2,False,0,False
Demande,,,Demande de service,Application métier,SALESFORCE,CAEN,STELLIANT,SALESFORCE,,17,2,False,161,True
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,74,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,79,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,79,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,80,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,65,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,59,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,59,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,15,2,False,52,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,15,2,False,43,False
Demande,,,Demande de service,Matériel,Informatique,,TEXA,Retour UPS,,15,2,False,37,True
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,15,2,False,105,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,PHENIX,Outlook,,14,2,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,PHENIX,Création d'une boite mail partagée,,14,2,False,438,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Ajout de droit d’accès à une BAL partagée,,14,2,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,,,GMC,Logiciel Bureautique,,12,2,False,0,False
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,11,2,False,68,False
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,10,2,False,80,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,ROUEN,GEOP,Demande d'accès,,10,2,False,277,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA,Création d'un alias,,10,2,False,411,True
Demande,,,Demande de service,Matériel,,MONTPELLIER,CLE,Matériel,,7,2,False,663,False
Demande,,,Demande de service,Application métier,SAGE X3,,TEXA,Création Identification Compte Client,,19,1,False,59,False
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Nouvel humitest,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Masque de protection,,18,1,False,51,False
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Masque de protection,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Lampe frontale ATEX LED,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Perche télescopique pour caméra (6 mètres),,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Casque de chantier,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Gilet jaune,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Caméra thermique,,18,1,False,44,False
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Caméra thermique,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Amiante,,18,1,False,54,True
Demande,,,Demande de service,Matériel,Informatique,VALENCE,TEXA,Informatique,,18,1,False,134,True
Demande,,,Demande de service,Application métier,KYRIBA,,TEXA SERVICES,KYRIBA,,17,1,False,100,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Ajout de droit d’accès à une BAL partagée,,17,1,False,235,False
Demande,,,Demande de service,06_Reporting,Reporting - Affectation modification d'un collaborateur,,TEXA,Reporting - Affectation modification d'un collaborateur,,16,1,False,105,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,,STELLIANT,Ajout de droit d’accès à une BAL partagée,,15,1,False,37,False
Demande,,,Demande de service,Matériel,Informatique,LA REUNION,GMC,Clavier,,12,1,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GEOP,Création Liste de Diffusion,,11,1,False,37,False
Demande,,,Demande de service,Application métier,MICROSOFT DYNAMICS AX,,TEXA SERVICES,Demande de paramétrage,,11,1,False,570,False
Demande,,,Demande de service,Matériel,Téléphonie,,TEXA SERVICES,Remplacement de ma carte SIM,,11,1,False,58,False
Demande,,,Demande de service,Application métier,SINERGIE,BORDEAUX,TEXA_SERVICES,SINERGIE,,9,1,False,220,True
Demande,,,Demande de service,Application métier,SIMPLISSIMO,LE MANS,TEXA,SIMPLISSIMO,,9,1,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GEOP,Création d'une boite mail partagée,,9,1,False,0,False
Demande,,,Demande de service,Application métier,SAGE X3,,GEOSYNTHESE,Création Identification Compte Client,,9,1,False,109,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,DIJON,TEXA,Messagerie - Message d'absence,,8,1,False,249,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Lampe frontale ATEX LED,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Masque de protection,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Informatique,,TEXA SERVICES,Cable d'alimentation,,16,0,False,37,True
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Amiante,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Paire de bottes,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Paire de bottes,,16,0,False,44,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Nouveau télémètre,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Chaussure de sécurité,,16,0,False,54,False
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Casque de chantier,,16,0,False,54,False
Demande,,,Demande de service,Application métier,Ringover,LILLE,TEXA,Demande de paramétrage,,16,0,False,102,False
Demande,,,Demande de service,Application métier,SAGE X3,,STELLIANT,Demande d'accès,,14,0,False,0,False
Demande,,,Demande de service,Autres,,MARTINIQUE,TEXA,Autres,,14,0,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GMC,Modification Liste de Diffusion,,14,0,False,432,False
Demande,,,Demande de service,Logiciel Bureautique,PDF-Exchange,MARSEILLE,TEXA SERVICES,PDF-Exchange,,13,0,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,BORDEAUX,TEXA_SERVICES,Création Liste de Diffusion,,12,0,False,242,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA SERVICES,Ajout de droit d’accès à une BAL partagée,,12,0,False,678,True
Demande,,,Demande de service,Application métier,SAGE X3,,STELLIANT,Demande d'accès,,11,0,False,345,True
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GMC,Création d'un alias,,10,0,False,37,False
Demande,,,Demande de service,Autres,,,CLE,Autres,,10,0,False,37,False
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,,TEXA,Reporting - Rapport,,16,4,False,37,True
Demande,,,Demande de service,06_Reporting,Reporting - Ajout_Chgt d'un destinataire,VALENCE,TEXA,Reporting - Ajout/Chgt d'un destinataire,,14,4,False,81,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,17,3,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,12,3,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,10,3,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,9,3,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,Office365,LILLE,TEXA SERVICES,Demande de paramétrage,,15,2,False,0,True
Demande,,,Demande de service,Autres,,,TEXA SERVICES,Autres,,14,2,False,37,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,13,2,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,11,2,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,11,2,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,GMC,"Création, modification et suppression de compte",,11,2,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,3,2,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,1,False,0,False
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,14,1,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",MARSEILLE,TEXA SERVICES,"Création, modification et suppression de compte",,14,0,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,10,0,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,PHENIX,"Création, modification et suppression de compte",,15,4,False,0,False
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",GEOP NICE,GEOP,"Création, modification et suppression de compte",,15,4,False,0,False
