ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,resolver_group
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,Office365,VALENCE,CLE EXPERTISES,Délégation de messagerie,,15,3,False,558,HD1_FRONT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,3,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Application métier,SALESFORCE,,STELLIANT,SALESFORCE,,14,3,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Demande d'accès,,14,3,False,183,HD1_FRONT
Demande,,,Demande de service,Application métier,SINERGIE,,GMC,SINERGIE,,14,3,False,90,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,METZ,CLE,Ajout de droit d’accès à une BAL partagée,,14,3,False,399,HD1_FRONT
Demande,,,Demande de service,Autres,,TOULON,CLE,Autres,,13,3,False,368,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,,,GMC,Logiciel Bureautique,,11,3,False,37,HD1_FRONT
Demande,,,Demande de service,Autres,,,INQUEST,Autres,,10,3,False,120,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Modification Liste de Diffusion,,10,3,False,219,HD1_FRONT
Demande,,,Demande de service,Application métier,SAGE X3,,INQUEST,Création Identification Compte Client,,10,3,False,99,HD3 – référentiel clients
Demande,,,Demande de service,Matériel,Téléphonie,LE MANS,TEXA,Remplacement de mon téléphone mobile,,8,3,False,66,HD1_ACHAT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA,Ajout de droit d’accès à une BAL partagée,,18,2,False,133,HD1_FRONT
Demande,,,Demande de service,Matériel,Informatique,TOULON,TEXA,Souris ergonomique,,18,2,False,149,HD1_ACHAT
Demande,,,Demande de service,Logiciel Bureautique,Windows,VALENCE,CLE EXPERTISES,Création compte,,17,2,False,0,HD1_FRONT
Demande,,,Demande de service,Application métier,SALESFORCE,CAEN,STELLIANT,SALESFORCE,,17,2,False,161,HD1_FRONT
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,74,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,79,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,79,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,80,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,65,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,59,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,16,2,False,59,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,15,2,False,52,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,15,2,False,43,HD3 – référentiel clients
Demande,,,Demande de service,Matériel,Informatique,,TEXA,Retour UPS,,15,2,False,37,HD3_BUR / GESTION DE PARC
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,15,2,False,105,HD3 – référentiel clients
Demande,,,Demande de service,Logiciel Bureautique,Office365,,PHENIX,Outlook,,14,2,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,PHENIX,Création d'une boite mail partagée,,14,2,False,438,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Ajout de droit d’accès à une BAL partagée,,14,2,False,0,HD3_ITEX & EDITIQUE
Demande,,,Demande de service,Application métier,SAGE X3,BORDEAUX,TEXA,Création Identification Compte Client,,11,2,False,68,HD3 – référentiel clients
Demande,,,Demande de service,Application métier,SAGE X3,Vitrolles,INQUEST,Création Identification Compte Client,,10,2,False,80,HD3 – référentiel clients
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA,Création d'un alias,,10,2,False,411,HD1_FRONT
Demande,,,Demande de service,Matériel,,MONTPELLIER,CLE,Matériel,,7,2,False,663,HD1_FRONT
Demande,,,Demande de service,Application métier,SAGE X3,,TEXA,Création Identification Compte Client,,19,1,False,59,HD3 – référentiel clients
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Nouvel humitest,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Masque de protection,,18,1,False,51,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Masque de protection,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Lampe frontale ATEX LED,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Perche télescopique pour caméra (6 mètres),,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Casque de chantier,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Gilet jaune,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Caméra thermique,,18,1,False,44,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Caméra thermique,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,GUADELOUPE,TEXA,Amiante,,18,1,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Informatique,VALENCE,TEXA,Informatique,,18,1,False,134,HD1_FRONT
Demande,,,Demande de service,Application métier,KYRIBA,,TEXA SERVICES,KYRIBA,,17,1,False,100,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,EXTERNE,Ajout de droit d’accès à une BAL partagée,,17,1,False,235,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Affectation modification d'un collaborateur,,TEXA,Reporting - Affectation modification d'un collaborateur,,16,1,False,105,HD3_REPORTING
Demande,,,Demande de service,Logiciel Bureautique,Office365,,STELLIANT,Ajout de droit d’accès à une BAL partagée,,15,1,False,37,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GEOP,Création Liste de Diffusion,,11,1,False,37,HD1_FRONT
Demande,,,Demande de service,Matériel,Téléphonie,,TEXA SERVICES,Remplacement de ma carte SIM,,11,1,False,58,HD3_BUR / GESTION DE PARC
Demande,,,Demande de service,Application métier,SINERGIE,BORDEAUX,TEXA_SERVICES,SINERGIE,,9,1,False,220,HD2_MOA_EXPERTISE
Demande,,,Demande de service,Application métier,SIMPLISSIMO,LE MANS,TEXA,SIMPLISSIMO,,9,1,False,0,HD1_FRONT
Demande,,,Demande de service,Application métier,SAGE X3,,GEOSYNTHESE,Création Identification Compte Client,,9,1,False,109,HD3 – référentiel clients
Demande,,,Demande de service,Logiciel Bureautique,Office365,DIJON,TEXA,Messagerie - Message d'absence,,8,1,False,249,HD1_FRONT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Lampe frontale ATEX LED,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Masque de protection,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Informatique,,TEXA SERVICES,Cable d'alimentation,,16,0,False,37,HD1_kiosqueIT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Amiante,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Paire de bottes,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Paire de bottes,,16,0,False,44,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Nouveau télémètre,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Chaussure de sécurité,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Matériel,Equipements Expert,,TEXA SERVICES,Casque de chantier,,16,0,False,54,HD1_ACHAT
Demande,,,Demande de service,Application métier,Ringover,LILLE,TEXA,Demande de paramétrage,,16,0,False,102,HD3_APP_TELEPHONIE
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GMC,Modification Liste de Diffusion,,14,0,False,432,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,PDF-Exchange,MARSEILLE,TEXA SERVICES,PDF-Exchange,,13,0,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,BORDEAUX,TEXA_SERVICES,Création Liste de Diffusion,,12,0,False,242,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,Office365,,TEXA SERVICES,Ajout de droit d’accès à une BAL partagée,,12,0,False,678,HD1_FRONT
Demande,,,Demande de service,Application métier,SAGE X3,,STELLIANT,Demande d'accès,,11,0,False,345,HD3_BU_CORPORATE_FINANCE
Demande,,,Demande de service,Logiciel Bureautique,Office365,,GMC,Création d'un alias,,10,0,False,37,HD1_FRONT
Demande,,,Demande de service,Autres,,,CLE,Autres,,10,0,False,37,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,,TEXA,Reporting - Rapport,,16,4,False,37,HD3_REPORTING
Demande,,,Demande de service,06_Reporting,Reporting - Ajout_Chgt d'un destinataire,VALENCE,TEXA,Reporting - Ajout/Chgt d'un destinataire,,14,4,False,81,HD3_MOA_REPORTING
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,17,3,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,12,3,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA,"Création, modification et suppression de compte",,10,3,False,0,HD1_FRONT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,9,3,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Autres,,,TEXA SERVICES,Autres,,14,2,False,37,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,13,2,False,0,HD1_FRONT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,11,2,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,11,2,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,GMC,"Création, modification et suppression de compte",,11,2,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,3,2,False,0,HD1_FRONT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,14,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",MARSEILLE,TEXA SERVICES,"Création, modification et suppression de compte",,14,0,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,10,0,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,PHENIX,"Création, modification et suppression de compte",,15,4,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",GEOP NICE,GEOP,"Création, modification et suppression de compte",,15,4,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",EURISK VILLENEUVE LOUBET,EURISK,"Création, modification et suppression de compte",,14,3,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,13,3,False,0,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,MARSEILLE,STELLIANT,Reporting - Rapport,,15,2,False,37,HD3_REPORTING
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,STELLIANT,"Création, modification et suppression de compte",,12,2,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,8,2,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",BOURGES CNG,TEXA,"Création, modification et suppression de compte",,14,1,False,0,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,BOURGES CNG,TEXA,Reporting - Rapport,,14,1,False,37,HD3_REPORTING
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,TEXA SERVICES,"Création, modification et suppression de compte",,13,1,False,0,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Affectation modification d'un collaborateur,GRENOBLE,TEXA,Reporting - Affectation modification d'un collaborateur,,11,1,False,248,HD3_REPORTING
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,10,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,10,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,4,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,4,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,4,False,37,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,GMC,"Création, modification et suppression de compte",,11,4,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",ORLEANS,VOXENS,"Création, modification et suppression de compte",,11,4,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",ORLEANS,VOXENS,"Création, modification et suppression de compte",,11,4,False,0,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,LE MANS,TEXA,Reporting - Rapport,,11,3,False,37,HD3_REPORTING
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,LE MANS,TEXA,Reporting - Rapport,,11,3,False,37,HD3_REPORTING
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,LE MANS,TEXA,Reporting - Rapport,,10,3,False,37,HD3_REPORTING
Demande,,,Demande de service,06_Reporting,Reporting - Rapport,LE MANS,TEXA,Reporting - Rapport,,10,3,False,37,HD3_REPORTING
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,9,2,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,PHENIX,"Création, modification et suppression de compte",,9,2,False,0,HD1_FRONT
Demande,,,Demande de service,06_Reporting,Reporting - Affectation modification d'un collaborateur,LILLE,TEXA,Reporting - Affectation modification d'un collaborateur,,9,2,False,151,HD3_AX_EXPENSYA
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",,GEOP,"Création, modification et suppression de compte",,17,1,False,0,HD1_FRONT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,10,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,10,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,8,1,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,15,0,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,9,0,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Défense,Check salles de réunion,,EXTERNE,Check salles de réunion,,8,0,False,0,HD1_kiosqueIT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",BORDEAUX,PHENIX,"Création, modification et suppression de compte",,16,4,False,0,HD1_FRONT
Demande,,,Demande de service,Logiciel Bureautique,"Création, modification et suppression de compte",Vitrolles,GMC,"Création, modification et suppression de compte",,11,4,False,0,HD1_FRONT
